-75.5175526661,6.347500986969999,1747.69
-75.517904131,6.34787983128,1714.69
-75.5645237644,6.35254017593,1721.63
-75.5640416486,6.352540541300001,1669.21
-75.568619535,6.34865232485,1723.37
-75.5693706048,6.34820497554,1729.49
-75.5576634213,6.35120670264,1751.83
-75.5573181219,6.35152055277,1699.71
-75.5655553756,6.35310514286,1572.24
-75.5652891488,6.35300729939,1570.31
-75.560931848,6.35218263836,1555.13
-75.5609923759,6.35172299405,1568.64
-75.5282353082,6.348640505790001,1611.91
-75.5286958613,6.34897771562,1555.43
-75.5636037952,6.342882062869999,1658.94
-75.5634191427,6.34256843947,1650.26
-75.5469243672,6.34663918849,1618.8
-75.5470863485,6.34642946843,1642.37
-75.5427895203,6.34223465324,1639.02
-75.5424796656,6.34287904714,1655.24
-75.5634858241,6.3467615172,1590.67
-75.56345249630002,6.34610337247,1576.46
-75.5268587082,6.339768583159999,1567.96
-75.52724709629999,6.339617996980001,1596.28
-75.5685953233,6.33599772798,1583.52
-75.5682079113,6.335542537369999,1571.86
-75.5685953233,6.33599772798,1583.52
-75.5681154661,6.33661428374,1582.69
-75.53924490099999,6.33437283997,1588.28
-75.5392226651,6.3340571076500005,1580.25
-75.5360399413,6.33424906232,1645.05
-75.5367165959,6.33437294293,1648.59
-75.52358321459998,6.34355372628,1784.22
-75.5230524589,6.34367145615,1767.51
-75.575110756,6.342129630519999,1784.24
-75.5755831151,6.34259234792,1785.32
-75.544293003,6.33741686294,1697.85
-75.5445681931,6.33748957027,1722.34
-75.5369112266,6.33826038265,1778.61
-75.5360690816,6.33822817081,1759.12
-75.565738563,6.34921831974,1448.8
-75.5660228906,6.349569418,1532.63
-75.5568922903,6.3526181916299995,1531.74
-75.5576628131,6.35246573734,1486.96
-75.5492984397,6.35040604356,1446.94
-75.54909186250002,6.35013159322,1468.46
-75.5548458865,6.34833160711,1477.88
-75.554571717,6.34753502266,1446.34
-75.5571013377,6.35285598375,1340.2
-75.5576263023,6.352947092570001,1372.96
-75.5671173349,6.35121080285,1396.43
-75.5662533035,6.35117976556,1418.37
-75.5660641932,6.35128100108,1428.86
-75.5662533035,6.35117976556,1418.37
-75.5772494638,6.34332828347,1373.57
-75.5767597499,6.343896943660001,1378.38
-75.5760234611,6.3437945819,1377.19
-75.5767597499,6.343896943660001,1378.38
-75.5718044245,6.343471353109999,1316.23
-75.5711204068,6.343639291750001,1324.17
-75.5530568939,6.346934307310001,1369.06
-75.5530381544,6.34737614628,1321.07
-75.57382834700002,6.34650637811,1361.45
-75.57401671850002,6.34675847631,1341.75
-75.5666144434,6.33385359837,1347.14
-75.5669110617,6.3340499875,1363.73
-75.5438019831,6.34015755994,1396.0
-75.5435845666,6.33966467271,1382.27
-75.5295396197,6.33815185915,1378.66
-75.52947762219999,6.33735197268,1390.7
-75.5266538282,6.34255159411,1510.02
-75.52712577920002,6.34238258033,1542.17
-75.5266538282,6.34255159411,1510.02
-75.52686522249999,6.34192848298,1519.35
-75.5347090725,6.3427919501,1494.88
-75.5348260135,6.3426542993,1525.18
-75.52712577920002,6.34238258033,1542.17
-75.52686522249999,6.34192848298,1519.35
-75.52712577920002,6.34238258033,1542.17
-75.5275496179,6.34179291056,1490.06
-75.52686522249999,6.34192848298,1519.35
-75.5275496179,6.34179291056,1490.06
-75.5480140959,6.3468311147,1470.44
-75.5477488176,6.34729452065,1451.65
-75.553270443,6.33400698068,1441.15
-75.5526973168,6.33391413265,1482.76
-75.5469146959,6.33144134905,1527.72
-75.5467812438,6.33082479619,1527.45
-75.5469146959,6.33144134905,1527.72
-75.5467823109,6.33147263601,1495.88
-75.5467812438,6.33082479619,1527.45
-75.5467823109,6.33147263601,1495.88
-75.568637206,6.33231977651,1476.53
-75.5686779412,6.333092545420001,1429.87
-75.55256551340001,6.320234581479999,1454.42
-75.5530504877,6.320661266160001,1447.36
-75.5533596241,6.327295081840001,1380.71
-75.5536222505,6.32807459591,1389.7
-75.5456153816,6.32453104973,1339.93
-75.5452799455,6.32473540717,1346.42
-75.5456153816,6.32453104973,1339.93
-75.5453195815,6.32449465592,1346.85
-75.5452799455,6.32473540717,1346.42
-75.5453195815,6.32449465592,1346.85
-75.55090348409999,6.32047469899,1391.3
-75.55051597380002,6.32065425261,1397.06
-75.5653239522,6.32236010486,1403.63
-75.5650783065,6.32310004479,1373.13
-75.5878015306,6.3119425057,1321.61
-75.5881574427,6.31203006365,1377.22
-75.5477158598,6.31779952526,1401.99
-75.5475082587,6.31790576042,1315.02
-75.5539447111,6.31645224936,1401.17
-75.5538515526,6.31683339949,1410.98
-75.5737246573,6.31218880217,1460.02
-75.5737422209,6.31222894336,1433.72
-75.5605158276,6.33005562212,1714.36
-75.5603876857,6.33085334729,1695.24
-75.5654583885,6.32989396964,1711.36
-75.5660428918,6.32973778352,1719.4
-75.55734793940002,6.32647952292,1675.88
-75.5572607297,6.326783299589999,1675.75
-75.5719807318,6.33257838346,1672.11
-75.57236495219999,6.33281459752,1683.94
-75.5614601377,6.32463002563,1692.09
-75.5614491394,6.324310191220001,1692.98
-75.5596805271,6.32177878792,1762.98
-75.5599650213,6.32175096335,1762.57
-75.5543986935,6.321525079949999,1749.74
-75.554528133,6.32173979554,1761.89
-75.5373903063,6.33188083055,1665.57
-75.53806402600001,6.332022993620001,1631.54
-75.53806402600001,6.332022993620001,1631.54
-75.5386743316,6.332599341740001,1629.1
-75.5634513105,6.3297403345,1617.83
-75.56312962619998,6.32991685792,1616.36
-75.55084617,6.33241688247,1602.81
-75.5516551783,6.33262199207,1600.62
-75.5614516804,6.322555915450001,1567.74
-75.5614359548,6.32239216712,1592.97
-75.5705260446,6.31198651056,1563.49
-75.5712162512,6.3123238577,1576.27
-75.5508861665,6.31601990495,1584.28
-75.5505278123,6.31590603083,1576.71
-75.5504350451,6.31860522457,1644.17
-75.5504045116,6.31888377643,1663.89
-75.5587789096,6.317425896049999,1641.08
-75.5585152922,6.316828132,1618.65
-75.5655737148,6.31780976026,1633.03
-75.5654394426,6.31839852106,1648.93
-75.5542057834,6.31395366428,1676.98
-75.5539836544,6.31480214785,1690.16
